"Model","Simulation","Sample_Size","N_False_Covariates","Covariate","True_Effect","Estimate","SE","p_value","Significant","RMSE_data","RMSE_latent"
"VAST_RSR",7,100,5,"real",1,1.08985285441964,0.140669228282164,9.32587340685131e-15,TRUE,0.303097115276603,0.228680250967555
"VAST_RSR",7,100,5,"false_1",0,0.685176375053493,0.174200657538542,8.38017142263947e-05,TRUE,0.303097115276603,0.228680250967555
"VAST_RSR",7,100,5,"false_2",0,0.210988312978984,0.144501982817923,0.144260752090682,FALSE,0.303097115276603,0.228680250967555
"VAST_RSR",7,100,5,"false_3",0,0.198193480094479,0.136055876656705,0.145197414351113,FALSE,0.303097115276603,0.228680250967555
"VAST_RSR",7,100,5,"false_4",0,-0.342018861721615,0.153091046976561,0.0254772873953238,TRUE,0.303097115276603,0.228680250967555
"VAST_RSR",7,100,5,"false_5",0,0.677691550769404,0.119145764238573,1.28596190362984e-08,TRUE,0.303097115276603,0.228680250967555
"VAST_Selected",7,100,5,"real",1,1.46815200050933,0.119685015617069,0,TRUE,0.379844975645971,0.32528881633412
"Covariate_Only",8,100,5,"real",1,1.1853847649367,0.0962554321856492,3.04774547662828e-21,TRUE,0.251413063038444,0.148525186450616
"Covariate_Only",8,100,5,"false_1",0,-0.217089728735707,0.103111323914946,0.037952494421446,TRUE,0.251413063038444,0.148525186450616
"Covariate_Only",8,100,5,"false_2",0,0.656588791804265,0.147866731991533,2.46940757950948e-05,TRUE,0.251413063038444,0.148525186450616
"Covariate_Only",8,100,5,"false_3",0,-0.0876564739227268,0.149121305369259,0.558077830713589,FALSE,0.251413063038444,0.148525186450616
"Covariate_Only",8,100,5,"false_4",0,0.0669242095577722,0.129001524667361,0.605142130809978,FALSE,0.251413063038444,0.148525186450616
"Covariate_Only",8,100,5,"false_5",0,-0.0142894509282212,0.15528138696775,0.926877741875165,FALSE,0.251413063038444,0.148525186450616
"VAST_GMRF",8,100,5,"real",1,1.05397560741153,0.157953362467981,2.51136889062309e-11,TRUE,0.257879676729039,0.165160887700027
"VAST_GMRF",8,100,5,"false_1",0,-0.260975325942569,0.148405415579492,0.0786574284044883,FALSE,0.257879676729039,0.165160887700027
"VAST_GMRF",8,100,5,"false_2",0,0.401962557304351,0.222537323856676,0.0708761296403746,FALSE,0.257879676729039,0.165160887700027
"VAST_GMRF",8,100,5,"false_3",0,-0.0467238722516956,0.21175433878639,0.825363945953397,FALSE,0.257879676729039,0.165160887700027
"VAST_GMRF",8,100,5,"false_4",0,-0.0793017934002426,0.190401288571827,0.677045486429923,FALSE,0.257879676729039,0.165160887700027
"VAST_GMRF",8,100,5,"false_5",0,-0.11935798375953,0.188328474826892,0.526227308136594,FALSE,0.257879676729039,0.165160887700027
"VAST_RSR",8,100,5,"real",1,1.1853847649367,0.0463110977540935,0,TRUE,0.251413063038444,0.148525186450616
"VAST_RSR",8,100,5,"false_1",0,-0.217089728735707,0.0496096531172297,1.20900626123799e-05,TRUE,0.251413063038444,0.148525186450616
"VAST_RSR",8,100,5,"false_2",0,0.656588791804265,0.0711426931898311,0,TRUE,0.251413063038444,0.148525186450616
"VAST_RSR",8,100,5,"false_3",0,-0.0876564739227267,0.0717463024513166,0.221799920506065,FALSE,0.251413063038444,0.148525186450616
"VAST_RSR",8,100,5,"false_4",0,0.0669242095577722,0.0620661305408168,0.28091210952128,FALSE,0.251413063038444,0.148525186450616
"VAST_RSR",8,100,5,"false_5",0,-0.0142894509282213,0.0747100846982313,0.848317702097985,FALSE,0.251413063038444,0.148525186450616
"VAST_Selected",8,100,5,"real",1,1.1299032854707,0.0533481580881496,0,TRUE,0.320636511664797,0.24544844649556
"Covariate_Only",9,100,5,"real",1,0.884565441891153,0.14481217121872,2.31750665683388e-08,TRUE,0.257222707922251,0.149155510741332
"Covariate_Only",9,100,5,"false_1",0,0.0912412437976324,0.134972198172075,0.500718098757277,FALSE,0.257222707922251,0.149155510741332
"Covariate_Only",9,100,5,"false_2",0,-0.175030054270781,0.153229030648936,0.256271106911576,FALSE,0.257222707922251,0.149155510741332
"Covariate_Only",9,100,5,"false_3",0,0.0219858924321619,0.148681501349847,0.882763591944327,FALSE,0.257222707922251,0.149155510741332
"Covariate_Only",9,100,5,"false_4",0,0.0630630610799545,0.153644961046687,0.682422407238456,FALSE,0.257222707922251,0.149155510741332
"Covariate_Only",9,100,5,"false_5",0,0.140470604934675,0.137406037868763,0.309289448658803,FALSE,0.257222707922251,0.149155510741332
"VAST_GMRF",9,100,5,"real",1,0.863604109261949,0.194611574719842,9.09766142032087e-06,TRUE,0.263298825507038,0.165024550667857
"VAST_GMRF",9,100,5,"false_1",0,0.34177699801718,0.18078368428847,0.058687097910639,FALSE,0.263298825507038,0.165024550667857
"VAST_GMRF",9,100,5,"false_2",0,-0.179272379424077,0.193347920751607,0.353822199963828,FALSE,0.263298825507038,0.165024550667857
"VAST_GMRF",9,100,5,"false_3",0,-0.148176418314381,0.18518318617734,0.423617350814621,FALSE,0.263298825507038,0.165024550667857
"VAST_GMRF",9,100,5,"false_4",0,-0.0507426075690495,0.189630932004825,0.789017907006483,FALSE,0.263298825507038,0.165024550667857
"VAST_GMRF",9,100,5,"false_5",0,0.164498240445883,0.181303122495755,0.364242583152588,FALSE,0.263298825507038,0.165024550667857
"VAST_RSR",9,100,5,"real",1,0.884565441891152,0.0889217968308781,0,TRUE,0.257222707922251,0.149155510741332
"VAST_RSR",9,100,5,"false_1",0,0.0912412437976324,0.0828795693253358,0.270944772615104,FALSE,0.257222707922251,0.149155510741332
"VAST_RSR",9,100,5,"false_2",0,-0.175030054270781,0.0940901625691235,0.0628519234612264,FALSE,0.257222707922251,0.149155510741332
"VAST_RSR",9,100,5,"false_3",0,0.0219858924321619,0.0912977558742103,0.809698305135886,FALSE,0.257222707922251,0.149155510741332
"VAST_RSR",9,100,5,"false_4",0,0.0630630610799547,0.0943455642940843,0.503861480872688,FALSE,0.257222707922251,0.149155510741332
"VAST_RSR",9,100,5,"false_5",0,0.140470604934675,0.084374066626263,0.0959416447477687,FALSE,0.257222707922251,0.149155510741332
"VAST_Selected",9,100,5,"real",1,0.961506444368137,0.0837250329174318,0,TRUE,0.261641258495718,0.153169113962902
"Covariate_Only",10,100,5,"real",1,0.707685952785788,0.0878915682699623,2.64144218016713e-12,TRUE,0.227935892241178,0.196093903775907
"Covariate_Only",10,100,5,"false_1",0,0.652314743562456,0.148712302989445,3.03465809399256e-05,TRUE,0.227935892241178,0.196093903775907
"Covariate_Only",10,100,5,"false_2",0,-0.0349425715538037,0.158567316111654,0.826070496676836,FALSE,0.227935892241178,0.196093903775907
"Covariate_Only",10,100,5,"false_3",0,0.147616125521247,0.127626923366769,0.250389165663224,FALSE,0.227935892241178,0.196093903775907
"Covariate_Only",10,100,5,"false_4",0,-0.000580942327766976,0.152782063229414,0.996974255741638,FALSE,0.227935892241178,0.196093903775907
"Covariate_Only",10,100,5,"false_5",0,0.434530958209318,0.120045220477204,0.00047971685687565,TRUE,0.227935892241178,0.196093903775907
"VAST_GMRF",10,100,5,"real",1,0.652832304159164,0.139707744711838,2.97059388643106e-06,TRUE,0.257686894150697,0.242109468906299
"VAST_GMRF",10,100,5,"false_1",0,0.387813372875286,0.189347093733639,0.0405442057453527,TRUE,0.257686894150697,0.242109468906299
"VAST_GMRF",10,100,5,"false_2",0,-0.363561030032622,0.16989900865379,0.0323656365465732,TRUE,0.257686894150697,0.242109468906299
"VAST_GMRF",10,100,5,"false_3",0,0.0329134961978428,0.161923190932807,0.838927047406697,FALSE,0.257686894150697,0.242109468906299
"VAST_GMRF",10,100,5,"false_4",0,-0.0537475252118885,0.157515547614691,0.732937633213955,FALSE,0.257686894150697,0.242109468906299
"VAST_GMRF",10,100,5,"false_5",0,0.511454147668843,0.169742389278617,0.00258576851107695,TRUE,0.257686894150697,0.242109468906299
"VAST_RSR",10,100,5,"real",1,0.707685952785787,0.0588796774374951,0,TRUE,0.227935892241178,0.196093903775907
"VAST_RSR",10,100,5,"false_1",0,0.652314743562455,0.0996242597937358,5.8410387637764e-11,TRUE,0.227935892241178,0.196093903775907
"VAST_RSR",10,100,5,"false_2",0,-0.0349425715538034,0.106226258201542,0.742197437716385,FALSE,0.227935892241178,0.196093903775907
"VAST_RSR",10,100,5,"false_3",0,0.147616125521248,0.0854988962888205,0.0842527037853141,FALSE,0.227935892241178,0.196093903775907
"VAST_RSR",10,100,5,"false_4",0,-0.000580942327766829,0.102350643847338,0.995471230978775,FALSE,0.227935892241178,0.196093903775907
"VAST_RSR",10,100,5,"false_5",0,0.434530958209317,0.0804198172673449,6.5432434470658e-08,TRUE,0.227935892241178,0.196093903775907
"VAST_Selected",10,100,5,"real",1,0.743432108391613,0.054667804460021,0,TRUE,0.229575471175191,0.191973442797346
"VAST_Selected",10,100,5,"false_1",0,0.653615846906781,0.0986041591087987,3.38692407453323e-11,TRUE,0.229575471175191,0.191973442797346
"VAST_Selected",10,100,5,"false_2",0,0.0454156566920261,0.0953173465879927,0.633741065496038,FALSE,0.229575471175191,0.191973442797346
"VAST_Selected",10,100,5,"false_3",0,0.371758165588345,0.0661256126088327,1.88759735619826e-08,TRUE,0.229575471175191,0.191973442797346
"Covariate_Only",11,100,5,"real",1,1.13659772241189,0.101943710575697,7.85362841970499e-19,TRUE,0.218416476618358,0.140742531342389
"Covariate_Only",11,100,5,"false_1",0,-0.137498966757644,0.129963660142096,0.292804839597268,FALSE,0.218416476618358,0.140742531342389
"Covariate_Only",11,100,5,"false_2",0,0.0556109326720167,0.133034813984983,0.676897658828152,FALSE,0.218416476618358,0.140742531342389
"Covariate_Only",11,100,5,"false_3",0,-0.0801799765717319,0.133613860169233,0.549907512326339,FALSE,0.218416476618358,0.140742531342389
"Covariate_Only",11,100,5,"false_4",0,0.0671351337126885,0.137142797972638,0.625621164559668,FALSE,0.218416476618358,0.140742531342389
"Covariate_Only",11,100,5,"false_5",0,-0.130502029825864,0.111062891300209,0.242983128891622,FALSE,0.218416476618358,0.140742531342389
"VAST_GMRF",11,100,5,"real",1,1.04168600044279,0.16184559403996,1.22424959059231e-10,TRUE,0.224278538721144,0.15601075430141
"VAST_GMRF",11,100,5,"false_1",0,-0.224055693008921,0.139373046037305,0.107923466048939,FALSE,0.224278538721144,0.15601075430141
"VAST_GMRF",11,100,5,"false_2",0,0.0241044861376311,0.182372188123076,0.894848294011077,FALSE,0.224278538721144,0.15601075430141
"VAST_GMRF",11,100,5,"false_3",0,0.0954866461414618,0.16785139206477,0.569440222370739,FALSE,0.224278538721144,0.15601075430141
"VAST_GMRF",11,100,5,"false_4",0,0.195311735838917,0.184279906365104,0.289206235632293,FALSE,0.224278538721144,0.15601075430141
"VAST_GMRF",11,100,5,"false_5",0,-0.0514125090994818,0.149058528370402,0.730158340104955,FALSE,0.224278538721144,0.15601075430141
"VAST_RSR",11,100,5,"real",1,1.13659772241189,0.0930096742797383,0,TRUE,0.218416476618358,0.140742531342389
"VAST_RSR",11,100,5,"false_1",0,-0.137498966757644,0.118574040808954,0.246209952336565,FALSE,0.218416476618358,0.140742531342389
"VAST_RSR",11,100,5,"false_2",0,0.0556109326720166,0.121376048083133,0.646829904514878,FALSE,0.218416476618358,0.140742531342389
"VAST_RSR",11,100,5,"false_3",0,-0.0801799765717319,0.121904348423447,0.510712540511525,FALSE,0.218416476618358,0.140742531342389
"VAST_RSR",11,100,5,"false_4",0,0.0671351337126883,0.125124020866157,0.591579371306282,FALSE,0.218416476618358,0.140742531342389
"VAST_RSR",11,100,5,"false_5",0,-0.130502029825864,0.101329677780642,0.19778236347443,FALSE,0.218416476618358,0.140742531342389
"VAST_Selected",11,100,5,"real",1,1.13372241780229,1.2745531302002e-05,0,TRUE,0.222409365494817,0.145591814796135
"Covariate_Only",12,100,5,"real",1,1.15190407806746,0.113499094554803,9.91956285643646e-17,TRUE,0.217800623028646,0.165029814890051
"Covariate_Only",12,100,5,"false_1",0,0.0488801600973509,0.128726253291915,0.705017700375086,FALSE,0.217800623028646,0.165029814890051
"Covariate_Only",12,100,5,"false_2",0,-0.169282743976384,0.0958311683927141,0.0805984272337108,FALSE,0.217800623028646,0.165029814890051
"Covariate_Only",12,100,5,"false_3",0,0.303986844594103,0.139788555810975,0.0321959539542533,TRUE,0.217800623028646,0.165029814890051
"Covariate_Only",12,100,5,"false_4",0,-0.00201183089482247,0.129471048451007,0.987635579425077,FALSE,0.217800623028646,0.165029814890051
"Covariate_Only",12,100,5,"false_5",0,0.372125777320481,0.14043239244196,0.00946337158712177,TRUE,0.217800623028646,0.165029814890051
"VAST_GMRF",12,100,5,"real",1,1.20307173417878,0.128749557963797,0,TRUE,0.222787193028094,0.173138261231723
"VAST_GMRF",12,100,5,"false_1",0,-0.0327649277985042,0.140807501404802,0.815999761795406,FALSE,0.222787193028094,0.173138261231723
"VAST_GMRF",12,100,5,"false_2",0,-0.189795500000881,0.117709849129368,0.106874667587626,FALSE,0.222787193028094,0.173138261231723
"VAST_GMRF",12,100,5,"false_3",0,0.156878063754511,0.163102068564065,0.336130073704915,FALSE,0.222787193028094,0.173138261231723
"VAST_GMRF",12,100,5,"false_4",0,0.0598696211936411,0.137076755569238,0.662285530140764,FALSE,0.222787193028094,0.173138261231723
"VAST_GMRF",12,100,5,"false_5",0,0.334579177873064,0.14810340505997,0.0238776793377061,TRUE,0.222787193028094,0.173138261231723
"VAST_RSR",12,100,5,"real",1,1.15190407805746,0.109522526446092,0,TRUE,0.217800623028646,0.165029814889728
"VAST_RSR",12,100,5,"false_1",0,0.0488801601133088,0.12421618459399,0.693943735379831,FALSE,0.217800623028646,0.165029814889728
"VAST_RSR",12,100,5,"false_2",0,-0.169282743972374,0.0924736158981696,0.0671593919591381,FALSE,0.217800623028646,0.165029814889728
"VAST_RSR",12,100,5,"false_3",0,0.303986844622856,0.134890906933852,0.0242228853313944,TRUE,0.217800623028646,0.165029814889728
"VAST_RSR",12,100,5,"false_4",0,-0.00201183090691748,0.124934885019121,0.987152191734291,FALSE,0.217800623028646,0.165029814889728
"VAST_RSR",12,100,5,"false_5",0,0.37212577732782,0.135512186026172,0.00603141256335693,TRUE,0.217800623028646,0.165029814889728
"VAST_Selected",12,100,5,"real",1,1.07012119629162,0.101393329311329,0,TRUE,0.224161096482859,0.168939721513834
"VAST_Selected",12,100,5,"false_1",0,0.349071329861925,0.0949052870564469,0.000234975960119566,TRUE,0.224161096482859,0.168939721513834
"Covariate_Only",13,100,5,"real",1,1.24666265128486,0.18362650512921,1.0434289517862e-09,TRUE,0.27380738706335,0.202487704652156
"Covariate_Only",13,100,5,"false_1",0,-0.391598577483423,0.165978521839287,0.0203994964278169,TRUE,0.27380738706335,0.202487704652156
"Covariate_Only",13,100,5,"false_2",0,-0.141217878529553,0.156182384880756,0.368233218050104,FALSE,0.27380738706335,0.202487704652156
"Covariate_Only",13,100,5,"false_3",0,-0.420024683368216,0.158195381626952,0.00932790450595645,TRUE,0.27380738706335,0.202487704652156
"Covariate_Only",13,100,5,"false_4",0,0.6272200640854,0.152004610805109,8.02370263532351e-05,TRUE,0.27380738706335,0.202487704652156
"Covariate_Only",13,100,5,"false_5",0,-0.0221848463021274,0.12812133859457,0.862905930223266,FALSE,0.27380738706335,0.202487704652156
"VAST_GMRF",13,100,5,"real",1,0.968177392217273,0.194474579529562,6.41032912196415e-07,TRUE,0.299163689437792,0.2311822650561
"VAST_GMRF",13,100,5,"false_1",0,-0.117054850570148,0.193997930644437,0.546254624100041,FALSE,0.299163689437792,0.2311822650561
"VAST_GMRF",13,100,5,"false_2",0,-0.0446276199751191,0.212011984844964,0.833280774935631,FALSE,0.299163689437792,0.2311822650561
"VAST_GMRF",13,100,5,"false_3",0,-0.488184243955089,0.181232898221227,0.0070667027640472,TRUE,0.299163689437792,0.2311822650561
"VAST_GMRF",13,100,5,"false_4",0,0.123013991677837,0.192554199543209,0.52291801292579,FALSE,0.299163689437792,0.2311822650561
"VAST_GMRF",13,100,5,"false_5",0,-0.0809406960229573,0.16987859578616,0.633745271161117,FALSE,0.299163689437792,0.2311822650561
"VAST_RSR",13,100,5,"real",1,1.24666265128486,0.133608604215245,0,TRUE,0.27380738706335,0.202487704652156
"VAST_RSR",13,100,5,"false_1",0,-0.391598577483423,0.12076774328985,0.00118454379720245,TRUE,0.27380738706335,0.202487704652156
"VAST_RSR",13,100,5,"false_2",0,-0.141217878529553,0.113639969525329,0.213986551432529,FALSE,0.27380738706335,0.202487704652156
"VAST_RSR",13,100,5,"false_3",0,-0.420024683368216,0.115104647434217,0.000263193455563027,TRUE,0.27380738706335,0.202487704652156
"VAST_RSR",13,100,5,"false_4",0,0.6272200640854,0.110600176535852,1.41917977369843e-08,TRUE,0.27380738706335,0.202487704652156
"VAST_RSR",13,100,5,"false_5",0,-0.0221848463021275,0.0932224528684687,0.811898545131569,FALSE,0.27380738706335,0.202487704652156
"VAST_Selected",13,100,5,"real",1,1.04296133041942,0.106901576456043,0,TRUE,0.312156494687706,0.237926577914814
"VAST_Selected",13,100,5,"false_1",0,-0.394509185537351,0.0991516084902447,6.9249975305774e-05,TRUE,0.312156494687706,0.237926577914814
"Covariate_Only",14,100,5,"real",1,1.10354585089594,0.141572381769573,9.0684398705967e-12,TRUE,0.221102937048716,0.185588354906278
"Covariate_Only",14,100,5,"false_1",0,0.055541040287297,0.123491496571833,0.653932936276678,FALSE,0.221102937048716,0.185588354906278
"Covariate_Only",14,100,5,"false_2",0,0.0899258758993178,0.130707792571211,0.493170463026283,FALSE,0.221102937048716,0.185588354906278
"Covariate_Only",14,100,5,"false_3",0,-0.0516113889720886,0.12702002758551,0.685437439790838,FALSE,0.221102937048716,0.185588354906278
"Covariate_Only",14,100,5,"false_4",0,0.153703754276698,0.0981114044465327,0.1205988815354,FALSE,0.221102937048716,0.185588354906278
"Covariate_Only",14,100,5,"false_5",0,0.245797386949316,0.158526633270648,0.124415259644457,FALSE,0.221102937048716,0.185588354906278
"VAST_GMRF",14,100,5,"real",1,0.962488406706117,0.163383765631936,3.83941733961279e-09,TRUE,0.223022744122476,0.18684803132895
"VAST_GMRF",14,100,5,"false_1",0,0.0665321710014463,0.144702122532559,0.645669034944052,FALSE,0.223022744122476,0.18684803132895
"VAST_GMRF",14,100,5,"false_2",0,0.0987152491888146,0.143756091393214,0.492280823628897,FALSE,0.223022744122476,0.18684803132895
"VAST_GMRF",14,100,5,"false_3",0,-0.0502967339704066,0.155046670177243,0.745637201159252,FALSE,0.223022744122476,0.18684803132895
"VAST_GMRF",14,100,5,"false_4",0,0.147999378220126,0.147381442629883,0.315285709288068,FALSE,0.223022744122476,0.18684803132895
"VAST_GMRF",14,100,5,"false_5",0,0.147308718277413,0.168339576743447,0.381536449879384,FALSE,0.223022744122476,0.18684803132895
"VAST_RSR",14,100,5,"real",1,1.10354585089594,0.115127191746555,0,TRUE,0.221102937048716,0.185588354906278
"VAST_RSR",14,100,5,"false_1",0,0.0555410402872973,0.100423748101058,0.580217674358106,FALSE,0.221102937048716,0.185588354906278
"VAST_RSR",14,100,5,"false_2",0,0.0899258758993177,0.106292067068613,0.397538116424239,FALSE,0.221102937048716,0.185588354906278
"VAST_RSR",14,100,5,"false_3",0,-0.0516113889720887,0.103293162753249,0.61731499808613,FALSE,0.221102937048716,0.185588354906278
"VAST_RSR",14,100,5,"false_4",0,0.153703754276698,0.0797845620102957,0.0540438550247717,FALSE,0.221102937048716,0.185588354906278
"VAST_RSR",14,100,5,"false_5",0,0.245797386949316,0.128914452645087,0.0565632662980888,FALSE,0.221102937048716,0.185588354906278
"VAST_Selected",14,100,5,"real",1,1.0742085491157,0.112062541839843,0,TRUE,0.227410108515822,0.190182930786048
"Covariate_Only",15,100,5,"real",1,1.06851384299784,0.150533783589067,2.47026758630641e-10,TRUE,0.303432977319824,0.214625704654668
"Covariate_Only",15,100,5,"false_1",0,0.748238529336736,0.203926941084198,0.000405545953243182,TRUE,0.303432977319824,0.214625704654668
